run_date,target_date,lead,tmedmin,tmedmax,t50max_lo,t50max_hi,t50min_lo,t50min_hi,t100max_lo,t100max_hi,t100min_lo,t100min_hi,pr,rd,rl,rh
2017-05-18,2017-05-21,3,8.5,17.0,16.2,17.5,8.0,9.0,13.7,19.4,5.8,11.0,2,,0.0,0.8
2017-05-18,2017-05-22,4,8.8,18.4,16.6,20.0,7.4,9.5,12.7,22.3,5.3,12.5,3,,0.0,2.6
2017-05-18,2017-05-23,5,8.5,19.5,18.3,20.8,7.8,9.2,15.0,22.1,5.3,11.1,3,,0.0,1.0
2017-05-18,2017-05-24,6,8.0,18.5,16.7,19.5,6.8,8.8,12.7,22.5,4.5,11.1,3,,0.0,2.8
2017-05-18,2017-05-25,7,7.0,16.5,14.3,18.7,5.5,8.5,10.0,22.6,2.8,11.6,3,,0.0,7.6
2017-05-18,2017-05-26,8,6.8,14.7,13.2,17.2,4.5,8.5,9.0,24.0,2.7,12.2,3,,0.5,6.9
2017-05-18,2017-05-27,9,5.5,13.8,12.2,15.0,4.0,7.1,8.2,24.5,1.5,11.8,3,,0.6,5.3
2017-05-18,2017-05-28,10,6.0,15.0,13.7,16.2,5.2,7.0,9.3,23.3,3.3,12.8,3,,0.0,4.2
2017-05-18,2017-05-29,11,6.2,15.3,14.0,16.7,5.2,7.2,11.7,25.2,3.7,13.2,3,,0.8,4.8
2017-05-18,2017-05-30,12,6.5,15.7,14.7,17.3,5.5,7.8,10.3,24.5,3.7,13.0,3,,0.8,7.0
2017-05-18,2017-05-31,13,6.8,16.2,14.5,17.8,5.8,8.1,11.5,23.0,4.3,12.5,3,,0.0,7.3
2017-05-18,2017-06-01,14,7.8,17.0,15.5,18.0,6.5,9.0,12.7,22.7,4.7,12.0,3,,0.0,4.6
2017-05-31,2017-05-31,0,6.2,16.3,15.3,17.3,5.8,6.5,14.3,18.3,5.2,7.5,2,,2.3,4.3
2017-05-31,2017-06-01,1,4.8,12.7,12.3,13.0,4.5,5.2,10.8,14.3,3.8,5.5,2,,1.8,2.4
2017-05-31,2017-06-02,2,3.4,12.7,12.0,13.3,3.1,3.6,11.2,15.0,2.8,4.2,2,,0.6,1.3
2017-05-31,2017-06-03,3,4.0,16.0,15.3,17.0,3.7,4.4,12.0,18.3,2.0,5.6,3,,0.0,0.6
2017-05-31,2017-06-04,4,4.9,14.2,13.0,15.2,3.9,5.9,10.3,17.2,1.8,8.0,3,,1.0,7.4
2017-05-31,2017-06-05,5,7.6,15.8,14.5,16.8,6.2,8.4,11.2,18.8,3.8,9.5,3,,0.0,5.1
2017-05-31,2017-06-06,6,6.4,18.0,16.8,18.7,4.8,7.1,14.0,20.5,2.7,8.6,3,,0.0,1.5
2017-05-31,2017-06-07,7,7.1,18.2,15.8,19.2,6.1,8.4,13.3,21.4,4.3,11.2,3,,0.9,9.7
2017-05-31,2017-06-08,8,8.2,19.2,17.0,20.7,7.2,9.5,13.0,23.7,5.2,11.9,3,,0.0,12.0
2017-05-31,2017-06-09,9,9.2,19.8,17.8,21.5,7.4,10.5,10.5,25.8,5.1,12.2,3,,0.0,5.7
2017-05-31,2017-06-10,10,9.4,21.2,19.0,22.8,8.2,10.1,13.2,26.1,5.3,11.9,3,,0.0,3.4
2017-05-31,2017-06-11,11,10.2,20.8,19.5,22.7,9.2,11.5,16.8,27.4,6.7,14.0,3,,0.0,4.3
2017-05-31,2017-06-12,12,9.9,19.8,18.5,21.5,9.1,10.9,15.0,27.4,6.0,14.4,3,,0.0,9.4
2017-05-31,2017-06-13,13,9.7,19.7,18.0,21.3,8.7,11.2,15.3,27.2,5.5,15.0,3,,0.0,3.6
2017-05-31,2017-06-14,14,10.4,20.9,18.8,22.9,9.4,11.5,14.3,28.5,7.1,15.9,3,,0.0,2.1
2017-06-06,2017-06-06,0,6.9,19.5,19.5,19.5,6.5,7.2,19.2,20.2,6.2,7.5,1,,0.0,0.2
2017-06-06,2017-06-07,1,7.1,19.5,19.2,19.8,6.9,7.4,18.7,20.2,6.5,8.1,1,,0.0,2.2
2017-06-06,2017-06-08,2,10.4,15.2,14.3,15.8,9.4,10.8,13.0,17.7,7.4,11.5,2,,8.8,18.6
2017-06-06,2017-06-09,3,9.4,17.0,16.5,17.8,8.5,9.9,13.2,18.8,7.5,11.1,2,,1.1,5.6
2017-06-06,2017-06-10,4,8.9,18.2,17.3,19.2,8.0,9.4,13.5,20.5,6.4,11.9,3,,0.0,2.3
2017-06-06,2017-06-11,5,10.1,19.7,17.7,21.1,9.4,10.6,13.7,23.1,6.1,12.4,3,,0.0,1.9
2017-06-06,2017-06-12,6,9.0,18.2,16.3,19.4,8.6,10.0,11.0,22.1,4.8,12.0,3,,0.0,8.5
2017-06-06,2017-06-13,7,10.6,17.5,16.5,18.6,9.1,11.1,13.7,23.3,7.1,13.4,3,,1.6,9.8
2017-06-06,2017-06-14,8,10.2,18.7,16.8,19.8,9.2,10.8,14.0,22.1,6.5,13.4,3,,0.7,4.4
2017-06-06,2017-06-15,9,9.5,19.0,17.6,20.4,8.9,10.2,13.9,23.5,6.8,13.8,3,,0.0,5.1
2017-06-06,2017-06-16,10,10.0,19.4,17.9,20.9,9.0,10.8,14.7,23.9,6.8,12.5,3,,0.0,4.3
2017-06-06,2017-06-17,11,10.5,19.6,18.3,21.1,9.5,11.5,14.4,24.3,6.8,13.6,3,,0.0,3.7
2017-06-06,2017-06-18,12,11.1,20.1,18.3,21.6,9.6,11.9,15.0,24.9,8.0,14.4,3,,0.0,6.8
2017-06-06,2017-06-19,13,11.2,20.1,18.0,21.5,9.8,12.0,14.3,25.5,7.8,14.6,3,,0.0,6.3
2017-06-06,2017-06-20,14,11.5,20.1,18.4,21.9,10.5,12.5,16.5,24.6,7.8,14.6,3,,0.0,6.5
2017-06-13,2017-06-13,0,9.9,18.2,17.5,19.0,9.6,10.1,15.7,20.5,9.0,10.9,2,,3.4,6.3
2017-06-13,2017-06-14,1,8.8,20.2,19.5,20.5,8.2,9.1,18.7,22.2,7.2,10.2,2,,0.0,0.2
2017-06-13,2017-06-15,2,8.1,20.8,19.8,21.5,7.6,8.9,18.2,23.7,6.6,10.4,2,,0.0,0.0
2017-06-13,2017-06-16,3,9.4,21.8,20.8,22.3,8.6,10.2,19.7,24.3,7.2,12.0,2,,0.0,0.1
2017-06-13,2017-06-17,4,11.1,23.2,22.0,23.7,9.9,11.9,17.5,24.8,8.6,13.7,3,,0.0,1.8
2017-06-13,2017-06-18,5,12.0,23.3,21.7,24.3,11.2,12.5,17.2,26.8,9.2,13.9,3,,4.8,6.2
2017-06-13,2017-06-19,6,11.5,22.3,20.8,24.2,10.7,12.5,16.7,29.0,7.7,14.7,3,,0.0,4.1
2017-06-13,2017-06-20,7,10.7,22.2,20.3,24.2,10.0,12.7,17.7,27.2,7.0,15.7,3,,0.0,5.9
2017-06-13,2017-06-21,8,10.4,21.3,19.3,23.0,9.4,12.4,17.8,29.6,7.8,15.1,3,,0.0,6.2
2017-06-13,2017-06-22,9,10.1,20.3,19.0,22.1,9.1,11.2,16.5,29.7,7.7,14.9,3,,0.0,3.1
2017-06-13,2017-06-23,10,10.1,20.7,19.2,22.3,9.1,11.1,16.7,28.4,6.6,16.1,3,,0.0,4.6
2017-06-13,2017-06-24,11,10.1,21.3,19.7,22.7,8.9,11.1,16.7,28.0,5.6,14.2,3,,0.0,5.5
2017-06-13,2017-06-25,12,10.9,21.3,20.0,23.0,8.8,11.6,17.7,28.5,7.1,13.9,3,,0.0,7.7
2017-06-13,2017-06-26,13,11.0,22.3,21.3,23.8,9.2,11.8,17.0,28.8,7.5,13.8,3,,0.5,6.3
2017-06-13,2017-06-27,14,11.0,22.3,21.3,23.8,9.2,11.8,17.0,28.8,7.5,13.8,3,,0.5,6.3
2017-07-02,2017-07-02,0,13.4,18.0,17.3,18.5,13.1,13.6,16.0,19.3,12.4,13.9,2,,0.0,0.3
2017-07-02,2017-07-03,1,12.1,17.7,16.3,19.0,11.6,12.4,15.2,20.2,10.0,13.1,2,,5.8,11.3
2017-07-02,2017-07-04,2,11.4,18.8,18.2,19.5,10.9,11.9,16.0,20.8,9.9,13.1,2,,0.7,3.8
2017-07-02,2017-07-05,3,10.7,17.5,16.5,18.7,10.2,11.2,15.0,21.0,8.9,12.7,2,,1.0,3.5
2017-07-02,2017-07-06,4,10.7,17.7,16.3,18.7,10.2,11.6,15.3,21.3,8.4,12.5,2,,2.3,6.5
2017-07-02,2017-07-07,5,10.7,19.3,18.0,20.0,9.5,11.7,16.2,22.2,7.5,13.6,2,,0.0,2.5
2017-07-02,2017-07-08,6,11.4,19.7,17.7,20.5,10.2,12.5,15.8,23.0,7.4,14.1,3,,0.0,2.5
2017-07-02,2017-07-09,7,11.4,19.5,18.5,20.5,10.6,12.4,16.0,24.8,7.9,14.9,3,,0.8,6.3
2017-07-02,2017-07-10,8,11.9,19.2,18.2,20.2,10.9,12.7,16.0,25.5,8.9,14.9,3,,1.2,7.7
2017-07-02,2017-07-11,9,11.6,19.3,18.3,20.3,11.1,12.4,16.0,27.4,7.2,13.9,3,,0.7,5.0
2017-07-02,2017-07-12,10,12.6,19.3,18.3,20.7,11.9,13.4,17.0,24.5,10.1,15.6,3,,1.0,7.1
2017-07-02,2017-07-13,11,12.6,19.3,18.5,20.7,11.9,13.1,16.8,24.7,10.1,15.5,3,,0.5,6.2
2017-07-02,2017-07-14,12,12.2,19.7,18.7,21.0,11.5,13.4,17.0,25.3,10.2,17.0,3,,1.4,8.4
2017-07-02,2017-07-15,13,12.4,19.7,18.3,20.7,11.4,13.4,16.3,24.2,9.9,16.1,3,,1.2,10.2
2017-07-02,2017-07-16,14,12.4,19.7,18.3,20.7,11.4,13.4,16.3,24.2,9.9,16.1,3,,1.2,10.2
2017-07-14,2017-07-15,0,9.4,21.2,20.7,21.8,8.9,9.6,19.4,23.0,7.5,10.3,2,,0.0,0.1
2017-07-14,2017-07-16,1,10.9,22.2,21.5,22.5,10.4,11.4,20.8,23.2,9.8,12.9,1,,0.0,0.6
2017-07-14,2017-07-17,2,11.6,20.8,20.1,21.3,10.9,12.1,19.1,22.5,9.5,13.5,2,,1.6,4.1
2017-07-14,2017-07-18,3,10.9,21.2,20.3,22.0,10.4,11.1,17.5,24.1,8.9,12.9,3,,3.6,5.6
2017-07-14,2017-07-19,4,10.9,21.5,20.8,22.6,10.4,11.6,17.7,24.6,8.9,13.1,3,,0.0,0.7
2017-07-14,2017-07-20,5,10.9,21.9,21.2,22.8,10.1,11.9,16.0,25.2,8.8,13.6,3,,0.0,0.6
2017-07-14,2017-07-21,6,11.6,22.3,20.6,23.3,10.1,12.7,16.7,25.8,9.1,16.1,3,,0.0,3.9
2017-07-14,2017-07-22,7,12.6,22.9,21.3,24.4,11.6,13.6,18.2,28.4,8.7,17.0,3,,0.0,6.8
2017-07-14,2017-07-23,8,12.6,22.8,21.2,24.4,11.9,13.9,18.0,28.8,7.6,17.0,3,,0.0,2.5
2017-07-14,2017-07-24,9,13.0,23.0,21.2,24.4,12.2,13.7,18.0,28.0,9.5,16.0,3,,0.0,10.4
2017-07-14,2017-07-25,10,12.7,22.9,21.1,24.5,11.7,13.9,18.7,28.3,8.7,16.0,3,,0.0,9.2
2017-07-14,2017-07-26,11,12.9,22.2,21.0,24.6,11.9,13.9,16.7,28.2,9.1,15.7,3,,0.0,10.2
2017-07-14,2017-07-27,12,12.6,22.5,21.0,23.9,11.9,13.6,19.2,29.0,9.6,16.1,3,,0.0,10.6
2017-07-14,2017-07-28,13,12.4,22.4,20.9,24.1,11.6,13.4,18.1,28.4,9.9,15.5,3,,0.0,5.2
2017-07-14,2017-07-29,14,12.4,22.4,20.9,24.1,11.6,13.4,18.1,28.4,9.9,15.5,3,,0.0,5.2
2017-07-19,2017-07-19,0,9.6,17.9,17.4,18.4,9.4,9.9,16.6,19.4,8.9,10.1,1,,0.5,1.4
2017-07-19,2017-07-20,1,9.9,19.6,19.4,20.1,9.6,10.1,18.5,20.9,8.6,11.4,1,,0.5,1.2
2017-07-19,2017-07-21,2,9.9,20.8,20.1,21.2,9.4,10.1,19.2,22.9,8.6,10.9,2,,0.0,3.9
2017-07-19,2017-07-22,3,9.9,20.8,20.1,21.3,9.1,10.6,18.2,22.3,8.6,11.1,2,,0.0,2.8
2017-07-19,2017-07-23,4,10.5,20.4,19.8,20.9,10.0,11.0,18.0,23.9,8.5,12.4,2,,0.0,2.1
2017-07-19,2017-07-24,5,10.9,20.9,19.6,21.9,10.4,12.0,17.7,25.0,8.9,15.1,3,,1.7,7.2
2017-07-19,2017-07-25,6,11.1,21.0,20.0,22.8,10.2,12.2,15.5,26.6,6.4,14.7,3,,0.0,12.1
2017-07-19,2017-07-26,7,11.5,21.3,20.0,22.8,10.1,12.6,17.5,27.1,8.0,15.8,3,,0.9,8.2
2017-07-19,2017-07-27,8,12.4,21.6,20.5,23.1,11.4,13.4,18.0,26.9,8.8,16.2,3,,1.1,8.1
2017-07-19,2017-07-28,9,11.9,21.4,20.4,23.3,11.1,12.9,17.2,27.4,7.7,14.9,3,,0.5,6.8
2017-07-19,2017-07-29,10,12.4,21.4,19.8,23.4,11.4,12.9,17.2,26.1,9.9,16.4,3,,1.3,12.0
2017-07-19,2017-07-30,11,12.1,21.0,19.7,22.5,11.1,12.9,18.0,27.5,8.9,16.4,3,,0.9,7.8
2017-07-19,2017-07-31,12,11.9,21.3,20.0,22.7,11.1,12.6,17.7,27.0,9.7,16.6,3,,0.0,4.6
2017-07-19,2017-08-01,13,11.4,21.4,20.4,23.1,10.6,12.6,18.0,26.3,8.9,15.5,3,,0.0,4.7
2017-07-19,2017-08-02,14,11.4,21.4,20.4,23.1,10.6,12.6,18.0,26.3,8.9,15.5,3,,0.0,4.7
2017-08-04,2017-08-04,0,15.5,19.7,19.3,20.0,15.2,15.7,18.7,21.0,14.2,16.2,1,,14.9,23.8
2017-08-04,2017-08-05,1,15.2,20.5,20.2,20.8,15.0,15.5,18.8,21.2,13.2,16.0,1,,5.4,8.4
2017-08-04,2017-08-06,2,15.0,19.2,18.8,19.5,14.5,15.2,17.0,20.4,13.0,16.1,2,,2.8,9.5
2017-08-04,2017-08-07,3,13.9,20.0,19.3,20.3,13.5,14.4,17.7,22.0,11.2,15.4,2,,3.1,6.5
2017-08-04,2017-08-08,4,12.1,21.2,20.8,21.5,11.4,12.9,19.0,22.8,10.7,14.9,2,,0.0,1.3
2017-08-04,2017-08-09,5,14.4,20.8,20.2,21.4,12.6,14.9,17.8,22.5,11.3,16.1,2,,2.6,9.5
2017-08-04,2017-08-10,6,14.1,19.5,18.7,20.2,13.1,15.1,16.3,24.1,11.8,17.1,3,,4.7,12.7
2017-08-04,2017-08-11,7,12.7,19.3,18.3,19.8,11.9,13.6,15.8,21.8,10.5,15.2,2,,2.3,12.3
2017-08-04,2017-08-12,8,12.7,18.8,18.2,19.9,11.7,13.5,16.0,22.8,9.6,15.2,3,,1.9,8.7
2017-08-04,2017-08-13,9,12.1,19.5,18.5,20.4,11.1,12.6,16.2,25.1,7.2,14.9,3,,0.5,5.0
2017-08-04,2017-08-14,10,12.6,20.0,19.0,21.0,11.6,13.4,15.2,23.6,9.7,15.6,3,,0.5,4.5
2017-08-04,2017-08-15,11,12.9,19.7,18.7,21.0,11.6,13.9,15.0,24.0,9.0,16.1,3,,0.0,6.3
2017-08-04,2017-08-16,12,12.9,19.8,18.7,20.6,11.6,13.9,15.8,23.5,9.5,16.2,3,,0.6,8.1
2017-08-04,2017-08-17,13,13.0,20.0,18.7,21.0,12.0,13.7,15.0,23.5,9.3,16.6,3,,0.0,4.2
2017-08-04,2017-08-18,14,13.0,20.0,18.7,21.0,12.0,13.7,15.0,23.5,9.3,16.6,3,,0.0,4.2
2017-08-23,2017-08-23,0,8.9,18.7,18.0,19.3,8.6,9.1,16.7,20.3,7.4,9.6,2,,0.0,0.7
2017-08-23,2017-08-24,1,8.5,18.2,17.2,18.8,8.2,8.5,15.5,20.3,7.5,10.6,2,,0.0,0.0
2017-08-23,2017-08-25,2,6.8,16.8,16.2,17.5,6.5,7.2,13.5,18.8,5.8,9.2,2,,1.3,8.9
2017-08-23,2017-08-26,3,7.2,16.5,15.5,17.2,6.5,7.6,14.2,20.2,5.8,10.2,2,,0.6,2.6
2017-08-23,2017-08-27,4,6.5,16.3,15.7,16.7,5.8,7.4,12.3,19.3,4.5,9.7,3,,0.0,0.9
2017-08-23,2017-08-28,5,7.4,16.7,15.7,17.7,5.8,8.6,13.8,20.0,3.7,12.8,3,,0.0,7.6
2017-08-23,2017-08-29,6,8.5,18.3,17.2,19.2,5.7,9.7,15.3,20.6,4.2,11.5,2,,3.6,16.0
2017-08-23,2017-08-30,7,11.1,18.2,17.0,19.0,9.7,12.1,14.3,21.8,6.5,15.2,3,,2.2,9.6
2017-08-23,2017-08-31,8,9.6,17.9,17.2,18.8,8.4,10.4,15.3,23.4,5.3,15.9,3,,1.0,5.9
2017-08-23,2017-09-01,9,7.9,17.3,16.7,17.9,7.2,9.1,14.3,24.2,3.0,13.6,3,,0.6,5.1
2017-08-23,2017-09-02,10,7.4,17.5,16.5,18.1,6.1,8.6,14.8,21.9,4.0,11.8,3,,0.0,8.5
2017-08-23,2017-09-03,11,6.9,17.3,16.0,18.7,5.8,8.6,13.0,19.8,4.2,11.9,3,,0.0,5.1
2017-08-23,2017-09-04,12,7.2,16.8,15.5,18.0,6.3,9.0,12.8,20.4,3.7,11.7,3,,1.1,9.0
2017-08-23,2017-09-05,13,6.4,16.7,15.0,17.7,5.2,8.0,11.3,20.5,2.3,10.4,3,,1.4,8.2
2017-08-23,2017-09-06,14,6.4,16.7,15.0,17.7,5.2,8.0,11.3,20.5,2.3,10.4,3,,1.4,8.2
2017-08-25,2017-08-25,0,7.2,13.2,12.2,13.8,6.8,7.5,11.2,15.7,6.2,8.2,2,,3.4,6.4
2017-08-25,2017-08-26,1,6.5,14.2,13.8,14.5,6.2,6.8,12.5,15.5,5.5,7.5,1,,0.0,0.6
2017-08-25,2017-08-27,2,6.6,14.7,13.8,15.2,5.8,6.8,13.0,16.7,4.8,8.7,2,,0.0,0.2
2017-08-25,2017-08-28,3,6.7,15.3,14.3,16.2,6.0,7.5,12.7,18.8,4.8,9.0,3,,0.0,0.5
2017-08-25,2017-08-29,4,7.0,16.3,15.7,17.0,5.7,8.6,13.0,18.8,4.0,12.0,2,,0.0,6.8
2017-08-25,2017-08-30,5,11.4,17.0,16.2,17.8,9.9,12.2,14.0,20.9,6.2,13.5,3,,8.2,10.2
2017-08-25,2017-08-31,6,9.4,16.4,15.5,17.1,7.5,10.2,13.2,20.0,6.0,14.0,3,,1.2,7.7
2017-08-25,2017-09-01,7,7.6,16.3,15.3,17.0,6.4,9.0,12.0,18.7,4.1,12.9,3,,0.0,5.2
2017-08-25,2017-09-02,8,6.7,16.0,15.3,17.0,5.7,7.5,12.8,19.8,2.6,12.4,3,,0.0,4.9
2017-08-25,2017-09-03,9,7.1,15.0,14.2,16.0,5.9,8.5,11.2,20.5,1.5,12.6,3,,0.0,5.4
2017-08-25,2017-09-04,10,6.6,15.3,14.7,16.3,5.4,8.0,10.0,19.8,3.2,11.7,3,,0.7,7.9
2017-08-25,2017-09-05,11,7.6,15.3,14.0,16.5,5.6,9.1,11.7,20.0,3.2,12.0,3,,0.7,11.2
2017-08-25,2017-09-06,12,7.1,15.0,13.3,16.2,5.6,9.1,10.3,18.8,3.3,11.5,3,,1.1,6.9
2017-08-25,2017-09-07,13,7.0,15.2,12.8,16.4,4.7,8.7,10.8,18.6,2.3,11.0,3,,0.9,7.5
2017-08-25,2017-09-08,14,7.0,15.2,12.8,16.4,4.7,8.7,10.8,18.6,2.3,11.0,3,,0.9,7.5
2017-09-08,2017-09-08,0,6.2,13.3,12.3,13.7,5.5,6.8,11.3,14.7,4.2,7.3,2,,1.6,3.0
2017-09-08,2017-09-09,1,8.5,15.2,14.8,15.5,7.6,9.2,14.3,16.8,5.5,10.2,1,,8.8,13.3
2017-09-08,2017-09-10,2,11.8,18.3,17.8,18.7,11.6,12.2,15.5,19.3,10.5,12.5,2,,18.3,13.4
2017-09-08,2017-09-11,3,10.2,18.0,17.7,18.3,8.8,10.5,17.0,19.2,7.7,11.7,1,,3.9,5.5
2017-09-08,2017-09-12,4,11.2,18.0,16.7,18.7,10.3,11.8,15.0,22.2,6.8,13.2,3,,13.0,17.5
2017-09-08,2017-09-13,5,10.0,17.3,16.7,18.0,9.2,10.3,13.3,21.2,7.0,14.0,3,,7.1,10.8
2017-09-08,2017-09-14,6,9.0,15.7,14.7,16.3,7.8,10.3,13.3,18.3,5.8,12.0,2,,4.9,12.3
2017-09-08,2017-09-15,7,8.2,14.7,14.0,15.5,6.8,9.2,12.3,18.7,4.5,12.0,3,,4.5,9.0
2017-09-08,2017-09-16,8,6.7,14.8,14.2,15.5,5.7,8.0,10.2,19.2,3.3,10.0,3,,1.8,7.0
2017-09-08,2017-09-17,9,6.8,14.5,13.5,15.2,5.5,7.7,10.8,18.1,3.2,10.1,3,,0.7,4.7
2017-09-08,2017-09-18,10,6.8,14.7,13.0,15.7,5.8,8.4,9.7,19.6,2.8,11.1,3,,0.5,10.1
2017-09-08,2017-09-19,11,6.5,14.8,13.2,16.2,5.5,8.0,9.5,19.4,2.0,11.5,3,,0.0,5.1
2017-09-08,2017-09-20,12,7.0,14.7,13.3,15.7,5.3,8.3,10.0,19.8,3.0,11.0,3,,0.7,6.2
2017-09-08,2017-09-21,13,6.8,14.8,13.5,15.8,5.3,8.8,10.5,19.3,3.0,12.1,3,,1.1,10.2
2017-09-08,2017-09-22,14,6.8,14.8,13.5,15.8,5.3,8.8,10.5,19.3,3.0,12.1,3,,1.1,10.2
2017-09-14,2017-09-14,0,9.8,14.2,13.8,14.5,9.2,10.2,13.5,15.0,7.2,10.8,1,,10.8,18.6
2017-09-14,2017-09-15,1,7.7,14.3,13.7,14.7,7.0,8.0,12.3,15.3,6.0,9.3,1,,1.9,5.6
2017-09-14,2017-09-16,2,7.1,15.7,15.3,16.0,6.8,7.6,13.5,16.7,5.5,9.5,2,,2.6,3.9
2017-09-14,2017-09-17,3,6.2,14.7,14.0,15.0,5.5,7.2,13.0,15.7,3.8,8.4,1,,0.0,1.9
2017-09-14,2017-09-18,4,6.3,13.5,12.2,14.2,5.3,7.0,10.7,15.8,3.3,8.6,2,,0.0,5.1
2017-09-14,2017-09-19,5,6.3,11.7,10.3,13.3,5.0,7.0,7.3,16.0,3.0,10.5,3,,0.7,9.6
2017-09-14,2017-09-20,6,5.8,12.7,11.7,13.7,4.2,7.1,8.8,17.3,1.2,11.4,3,,0.9,3.2
2017-09-14,2017-09-21,7,6.5,13.0,11.5,14.5,5.5,7.5,8.7,16.5,3.2,11.4,3,,0.7,7.0
2017-09-14,2017-09-22,8,6.6,14.0,12.2,15.3,5.2,8.6,9.8,18.3,3.3,13.0,3,,0.0,6.2
2017-09-14,2017-09-23,9,8.0,14.0,12.7,15.3,6.3,9.0,8.0,17.7,2.7,12.1,3,,0.0,4.7
2017-09-14,2017-09-24,10,7.5,14.2,12.5,15.2,6.3,8.8,8.5,17.4,4.0,11.5,3,,0.6,4.4
2017-09-14,2017-09-25,11,7.0,14.3,12.7,15.3,5.5,8.7,10.3,17.7,2.6,11.2,3,,0.5,5.1
2017-09-14,2017-09-26,12,7.2,14.2,12.5,14.8,5.5,9.0,8.5,18.5,2.2,11.0,3,,0.6,5.7
2017-09-14,2017-09-27,13,6.9,13.8,12.5,14.8,5.5,8.1,8.2,19.2,2.2,11.1,3,,0.0,4.0
2017-09-14,2017-09-28,14,6.9,13.8,12.5,14.8,5.5,8.1,8.2,19.2,2.2,11.1,3,,0.0,4.0
2017-10-19,2017-10-19,0,0.5,8.7,8.3,9.0,0.0,1.2,7.8,9.5,-1.5,1.8,1,,0.0,0.3
